,Positive,Neutral,Negative
2202,0.8400861,0.15386736,0.006046594
2203,0.02832245,0.39621404,0.5754635
2204,0.98050934,0.016871436,0.002619198
2205,0.08963822,0.8785774,0.03178431
2206,0.23305234,0.7564707,0.010476966
2207,0.20840333,0.7796114,0.011985205
2208,0.010069116,0.19335844,0.79657245
2209,0.06598841,0.5145843,0.41942722
2210,0.58143866,0.41173777,0.0068235868
2211,0.033459656,0.5381292,0.4284112
2212,0.0351703,0.43145594,0.53337383
2213,0.06565619,0.7349817,0.1993621
2214,0.6801711,0.31577614,0.004052743
2215,0.02135278,0.23194233,0.7467048
2216,0.016132865,0.24581358,0.73805356
2217,0.07819685,0.9113897,0.0104132695
2218,0.015686437,0.23832811,0.7459853
2219,0.03412093,0.25289097,0.71298814
2220,0.03648404,0.6517864,0.31172955
2221,0.22860996,0.7296675,0.041722473
2222,0.018781288,0.40770116,0.5735175
2223,0.027227504,0.6154382,0.3573342
2224,0.14090352,0.8420742,0.017022151
2225,0.101882115,0.88686216,0.0112556005
2226,0.9098218,0.08736686,0.0028113024
2227,0.07363886,0.91198856,0.0143726
2228,0.031688422,0.9391067,0.029204836
2229,0.007944309,0.086780846,0.90527487
2230,0.1281263,0.8660244,0.0058492753
2231,0.063134894,0.51152575,0.42533934
2232,0.181047,0.8066639,0.012289111
2233,0.065835685,0.92255825,0.011605951
2234,0.09324087,0.6211338,0.28562525
2235,0.50818753,0.48130867,0.010503744
2236,0.1515577,0.82961595,0.018826302
2237,0.1515577,0.82961595,0.018826302
2238,0.008946007,0.053182304,0.9378715
2239,0.181047,0.8066639,0.012289111
2240,0.8612469,0.13542888,0.0033243378
2241,0.026688633,0.2916894,0.6816221
2242,0.06398456,0.26480353,0.671212
2243,0.06719377,0.22213025,0.7106759
2244,0.053735536,0.4780208,0.46824354
2245,0.90165716,0.09556191,0.002780938
2246,0.33991352,0.651521,0.008565481
2247,0.02693655,0.31306428,0.65999925
2248,0.20617417,0.777234,0.016591726
2249,0.039408747,0.8906655,0.06992586
2250,0.14865378,0.6501756,0.20117067
2251,0.09009592,0.8834046,0.02649949
2252,0.06508391,0.91630983,0.01860619
2253,0.8556774,0.14208132,0.0022413337
2254,0.14090352,0.8420742,0.017022151
2255,0.14164366,0.8470404,0.0113158785
2256,0.6586771,0.3026186,0.038704284
2257,0.9822448,0.014646838,0.003108518
2258,0.11230107,0.8716364,0.01606249
2259,0.8091452,0.11665796,0.07419674
2260,0.181047,0.8066639,0.012289111
2261,0.91297317,0.08118665,0.00584015
2262,0.181047,0.8066639,0.012289111
2263,0.031688422,0.9391067,0.029204836
2264,0.007944309,0.086780846,0.90527487
2265,0.052581765,0.25782737,0.68959093
2266,0.008893234,0.08358539,0.9075215
2267,0.053674687,0.9182464,0.02807881
2268,0.5237759,0.43142352,0.044800647
2269,0.69104517,0.2801105,0.028844334
2270,0.11062985,0.5360689,0.3533013
2271,0.18291926,0.8096325,0.0074483473
2272,0.049854014,0.6147051,0.3354408
2273,0.8870161,0.10804695,0.004936816
2274,0.087967254,0.7615655,0.15046719
2275,0.62073296,0.37174377,0.007523328
2276,0.12110613,0.5434229,0.33547103
2277,0.027027318,0.48093823,0.4920345
2278,0.25146812,0.71028113,0.038250726
2279,0.025020543,0.34690952,0.62806994
2280,0.23161495,0.57125527,0.19712982
2281,0.5778288,0.40607616,0.016094936
2282,0.1274801,0.545766,0.3267539
2283,0.10391697,0.880619,0.01546392
2284,0.75005704,0.24159996,0.008342986
2285,0.14090352,0.8420742,0.017022151
2286,0.07949282,0.9091033,0.011403923
2287,0.106989264,0.8776697,0.0153409885
2288,0.069923095,0.9204313,0.0096456
2289,0.10837235,0.875484,0.016143568
2290,0.019551627,0.22372891,0.7567195
2291,0.07092523,0.91002256,0.0190522
2292,0.1515577,0.82961595,0.018826302
2293,0.010142889,0.16233115,0.82752585
2294,0.08053503,0.8970801,0.022384888
2295,0.96959,0.028321559,0.0020883163
2296,0.031688422,0.9391067,0.029204836
2297,0.96959,0.028321559,0.0020883163
2298,0.9770199,0.020710623,0.0022693255
2299,0.08116287,0.6680602,0.250777
2300,0.91970867,0.07495792,0.005333409
2301,0.050744303,0.9366627,0.012593065
2302,0.014844824,0.19657151,0.78858364
2303,0.2668638,0.7246361,0.008500059
2304,0.086984225,0.8952663,0.017749501
2305,0.022094605,0.71275145,0.26515397
2306,0.010938301,0.2645817,0.7244799
2307,0.01290645,0.079786584,0.90730685
2308,0.10457551,0.88144237,0.013982184
2309,0.056369837,0.9233324,0.020297736
2310,0.14090352,0.8420742,0.017022151
2311,0.9509773,0.043255992,0.0057668067
2312,0.04778829,0.39147803,0.5607336
2313,0.181047,0.8066639,0.012289111
2314,0.9864637,0.011954207,0.0015820593
2315,0.25146812,0.71028113,0.038250726
2316,0.15513211,0.5170561,0.32781193
2317,0.8977675,0.09971283,0.0025196567
2318,0.21991116,0.5783173,0.20177156
2319,0.64557713,0.3189913,0.03543162
2320,0.14164366,0.8470404,0.0113158785
2321,0.20898543,0.57734865,0.21366587
2322,0.040312108,0.8807729,0.07891514
2323,0.3281369,0.63914174,0.032721505
2324,0.1515577,0.82961595,0.018826302
2325,0.44146034,0.45254442,0.10599524
2326,0.25146812,0.71028113,0.038250726
2327,0.967528,0.030228725,0.002243252
2328,0.03350165,0.8191377,0.1473606
2329,0.5019436,0.49095953,0.0070968657
2330,0.106036715,0.8766969,0.01726641
2331,0.14090352,0.8420742,0.017022151
2332,0.08266391,0.90621966,0.011116531
2333,0.08296836,0.900527,0.016504753
2334,0.8374458,0.15612772,0.00642639
2335,0.01677974,0.53536445,0.44785586
2336,0.020027965,0.14608851,0.8338836
2337,0.006973226,0.07160168,0.92142504
2338,0.20263642,0.7358708,0.061492775
2339,0.8389831,0.15168653,0.009330355
2340,0.031688422,0.9391067,0.029204836
2341,0.009763405,0.08771884,0.9025177
2342,0.15250447,0.50590426,0.3415913
2343,0.074607894,0.7100119,0.21538028
2344,0.053728767,0.9307106,0.015560701
2345,0.78400993,0.21126129,0.0047288393
2346,0.13697715,0.5791266,0.28389615
2347,0.24792486,0.41834635,0.33372882
2348,0.52089643,0.46434656,0.014756951
2349,0.04279485,0.93106484,0.026140299
2350,0.8567715,0.13997187,0.0032565948
2351,0.69689626,0.29405743,0.009046367
2352,0.039722502,0.950606,0.009671372
2353,0.14134467,0.84817463,0.010480739
2354,0.2977775,0.62649244,0.07573003
2355,0.060480054,0.9317476,0.0077722254
2356,0.16561784,0.82887083,0.005511449
2357,0.1515577,0.82961595,0.018826302
2358,0.02508545,0.18279116,0.79212326
2359,0.07555766,0.81503385,0.1094086
2360,0.070472345,0.8475176,0.0820101
2361,0.25146812,0.71028113,0.038250726
2362,0.1101856,0.8679529,0.021861512
2363,0.91297317,0.08118665,0.00584015
2364,0.14090352,0.8420742,0.017022151
2365,0.015750762,0.47443795,0.50981116
2366,0.14638548,0.70225054,0.1513639
2367,0.1924087,0.79588264,0.011708691
2368,0.06165253,0.67479634,0.26355124
2369,0.10472387,0.8792309,0.016045144
2370,0.10472387,0.8792309,0.016045144
2371,0.21797147,0.74030614,0.04172249
2372,0.0083629135,0.23863421,0.7530029
2373,0.34075367,0.64751595,0.011730373
2374,0.054690257,0.9349159,0.010393665
2375,0.11351768,0.6505414,0.23594093
2376,0.032290537,0.25716907,0.7105404
2377,0.20083466,0.7828312,0.016334215
2378,0.93308485,0.06279509,0.004120188
2379,0.02941032,0.8830939,0.087495804
2380,0.02941032,0.8830939,0.087495804
2381,0.084259614,0.5134553,0.40228513
2382,0.04112386,0.14705189,0.8118244
2383,0.3271072,0.5526261,0.120266736
2384,0.8724223,0.11806362,0.009514143
2385,0.14164366,0.8470404,0.0113158785
2386,0.9770199,0.020710623,0.0022693255
2387,0.029704532,0.2524292,0.71786636
2388,0.07756348,0.71148455,0.21095198
2389,0.029660039,0.5038101,0.46652985
2390,0.15812089,0.78267896,0.059200194
2391,0.07205193,0.78849113,0.13945699
2392,0.14090352,0.8420742,0.017022151
2393,0.048773058,0.8110772,0.14014977
2394,0.08166521,0.9090614,0.009273288
2395,0.1443705,0.83779424,0.017835345
2396,0.07070683,0.90344274,0.025850395
2397,0.014636234,0.14733164,0.8380321
2398,0.15574242,0.8309711,0.013286461
2399,0.053838354,0.23122415,0.71493745
2400,0.019335357,0.18782102,0.7928437
2401,0.024724629,0.3734045,0.60187083
2402,0.010142889,0.16233115,0.82752585
2403,0.009489821,0.10084904,0.88966125
2404,0.15608048,0.8276012,0.0163183
2405,0.015129213,0.12696366,0.8579071
2406,0.040270206,0.31513435,0.64459544
2407,0.3899149,0.4704606,0.1396245
2408,0.0083629135,0.23863421,0.7530029
2409,0.32124376,0.4643355,0.21442083
2410,0.011863612,0.60613877,0.3819977
2411,0.011863612,0.60613877,0.3819977
2412,0.058290914,0.92487866,0.016830448
2413,0.011863612,0.60613877,0.3819977
2414,0.014055166,0.1998587,0.78608614
2415,0.011863612,0.60613877,0.3819977
2416,0.011863612,0.60613877,0.3819977
2417,0.054690257,0.9349159,0.010393665
2418,0.011863612,0.60613877,0.3819977
2419,0.065694615,0.58918023,0.34512517
2420,0.011863612,0.60613877,0.3819977
2421,0.49771395,0.49586183,0.006423979
2422,0.011863612,0.60613877,0.3819977
2423,0.053884685,0.6923044,0.25381106
2424,0.08805116,0.882486,0.029462844
2425,0.1515577,0.82961595,0.018826302
2426,0.181047,0.8066639,0.012289111
2427,0.08092281,0.8955645,0.023512632
2428,0.01918027,0.37086684,0.6099529
2429,0.0083629135,0.23863421,0.7530029
2430,0.07986695,0.9110845,0.009048646
2431,0.09530355,0.45435935,0.45033714
2432,0.02941032,0.8830939,0.087495804
2433,0.14164366,0.8470404,0.0113158785
2434,0.14090352,0.8420742,0.017022151
2435,0.181047,0.8066639,0.012289111
2436,0.020944774,0.5636352,0.41541997
2437,0.5880241,0.37808633,0.03388959
2438,0.013131194,0.49241406,0.4944546
2439,0.16799687,0.6014171,0.23058596
2440,0.037295032,0.5669998,0.3957052
2441,0.040777978,0.67391634,0.2853057
2442,0.10945741,0.8756503,0.014892149
2443,0.8856886,0.11175964,0.0025516916
2444,0.09373163,0.8539551,0.05231327
2445,0.22715661,0.76136726,0.0114761265
2446,0.10207801,0.8760402,0.02188183
2447,0.069923095,0.9204313,0.0096456
2448,0.053176403,0.92943925,0.017384307
2449,0.181047,0.8066639,0.012289111
2450,0.181047,0.8066639,0.012289111
2451,0.181047,0.8066639,0.012289111
2452,0.181047,0.8066639,0.012289111
2453,0.16620177,0.809159,0.024639217
2454,0.9110719,0.08639222,0.0025359048
2455,0.010248757,0.06767692,0.9220745
2456,0.8206468,0.17479962,0.0045534526
2457,0.13575578,0.57642555,0.2878186
2458,0.1515577,0.82961595,0.018826302
2459,0.1381496,0.8520464,0.009804038
2460,0.20082419,0.78678954,0.012386122
2461,0.1384472,0.84388965,0.017663172
2462,0.08312136,0.9059766,0.010902194
2463,0.58143866,0.41173777,0.0068235868
2464,0.07220558,0.9126067,0.015187652
2465,0.8206468,0.17479962,0.0045534526
2466,0.166887,0.80737793,0.02573507
2467,0.29641747,0.69927907,0.0043033506
2468,0.015162023,0.20892282,0.7759151
2469,0.12104213,0.852485,0.02647286
2470,0.1836586,0.80085874,0.0154826455
2471,0.22715661,0.76136726,0.0114761265
2472,0.166887,0.80737793,0.02573507
2473,0.005912228,0.060398825,0.93368876
2474,0.166887,0.80737793,0.02573507
2475,0.040906478,0.887092,0.07200146
2476,0.166887,0.80737793,0.02573507
2477,0.31651244,0.6655126,0.017975064
2478,0.38823804,0.5728123,0.038949613
2479,0.1515577,0.82961595,0.018826302
2480,0.9812268,0.01610957,0.0026635895
2481,0.029719684,0.1638884,0.8063919
2482,0.07743653,0.9086261,0.013937339
2483,0.28392982,0.23428325,0.48178697
2484,0.084461525,0.73839724,0.17714123
2485,0.093082815,0.8830688,0.023848295
2486,0.40870696,0.5515414,0.039751597
2487,0.25146812,0.71028113,0.038250726
2488,0.9770199,0.020710623,0.0022693255
2489,0.0072535053,0.043937657,0.94880885
2490,0.30327836,0.6877992,0.008922503
2491,0.22715661,0.76136726,0.0114761265
2492,0.25690186,0.7380055,0.005092651
2493,0.013186185,0.41204172,0.5747722
2494,0.25146812,0.71028113,0.038250726
2495,0.018433422,0.5144876,0.4670789
2496,0.9221949,0.074409775,0.0033952105
2497,0.72402835,0.27131552,0.0046562715
2498,0.1384472,0.84388965,0.017663172
2499,0.10621241,0.42489326,0.46889436
2500,0.03851891,0.92452073,0.0369603
2501,0.96391314,0.03390421,0.0021827202
2502,0.019672468,0.678066,0.30226144
2503,0.14164366,0.8470404,0.0113158785
2504,0.9566429,0.04120057,0.002156621
2505,0.9808914,0.015963556,0.0031451604
2506,0.9295129,0.06671352,0.0037736485
2507,0.2571674,0.625301,0.11753156
2508,0.028575698,0.47884983,0.4925744
2509,0.21685727,0.7541428,0.02899998
2510,0.120558105,0.8710798,0.008362192
2511,0.16242674,0.8262191,0.011354298
2512,0.07980058,0.64344853,0.2767508
2513,0.13871074,0.60769534,0.25359404
2514,0.06128157,0.9199023,0.018816108
2515,0.14164366,0.8470404,0.0113158785
2516,0.9821391,0.014463778,0.0033970952
2517,0.010142889,0.16233115,0.82752585
2518,0.08325084,0.85974026,0.05700888
2519,0.077834114,0.9119775,0.010188284
2520,0.7480063,0.22016002,0.03183374
2521,0.012035488,0.111594446,0.8763701
2522,0.36485726,0.62781966,0.0073230597
2523,0.01717571,0.3719607,0.6108635
2524,0.36485726,0.62781966,0.0073230597
2525,0.91297317,0.08118665,0.00584015
2526,0.014550066,0.3125375,0.6729124
2527,0.20675774,0.78030354,0.012938721
2528,0.97723335,0.017503258,0.0052633993
2529,0.20675774,0.78030354,0.012938721
2530,0.031688422,0.9391067,0.029204836
2531,0.1515577,0.82961595,0.018826302
2532,0.0122250775,0.42773977,0.5600352
2533,0.5470044,0.41839418,0.03460147
2534,0.13613324,0.8226308,0.041235913
2535,0.008607895,0.0951095,0.8962826
2536,0.28997937,0.5896906,0.120329976
2537,0.9504101,0.04672927,0.0028605512
2538,0.21797147,0.74030614,0.04172249
2539,0.017310629,0.35393965,0.6287497
2540,0.75497574,0.14727859,0.09774569
2541,0.0072881887,0.06742886,0.9252831
2542,0.9504101,0.04672927,0.0028605512
2543,0.008607895,0.0951095,0.8962826
2544,0.05354549,0.93388784,0.0125667015
2545,0.9238741,0.07197451,0.0041514374
2546,0.9837303,0.0145379435,0.0017317487
2547,0.0050220564,0.04130578,0.9536722
2548,0.1384472,0.84388965,0.017663172
2549,0.43735987,0.5573822,0.0052579227
2550,0.06274591,0.92680496,0.010448953
2551,0.031688422,0.9391067,0.029204836
2552,0.016543299,0.24315242,0.7403042
2553,0.15074801,0.66251785,0.18673429
2554,0.0067645675,0.07934961,0.9138857
2555,0.9612528,0.034608703,0.004138496
2556,0.21038613,0.7647799,0.024833817
2557,0.0062540513,0.057746407,0.93599963
2558,0.053884685,0.6923044,0.25381106
2559,0.5530677,0.44130412,0.005628219
2560,0.025263892,0.8444088,0.13032728
2561,0.100289814,0.8645605,0.03514973
2562,0.9835994,0.0132772215,0.0031232776
2563,0.006496546,0.061521143,0.9319823
2564,0.09087526,0.89930844,0.0098163495
2565,0.026154788,0.93165386,0.042191155
2566,0.22715661,0.76136726,0.0114761265
2567,0.0047227214,0.0406196,0.95465773
2568,0.05590927,0.66406256,0.28002813
2569,0.03687565,0.69588095,0.26724344
2570,0.031688422,0.9391067,0.029204836
2571,0.036841642,0.5661238,0.39703456
2572,0.09681297,0.8895181,0.013668808
2573,0.3617063,0.6263906,0.011903135
2574,0.22715661,0.76136726,0.0114761265
2575,0.07756348,0.71148455,0.21095198
2576,0.1515577,0.82961595,0.018826302
2577,0.81901246,0.1777333,0.0032543237
2578,0.30947918,0.6813432,0.009177574
2579,0.070664264,0.7249158,0.20442003
2580,0.1515577,0.82961595,0.018826302
2581,0.9238741,0.07197451,0.0041514374
2582,0.040777978,0.67391634,0.2853057
2583,0.01589678,0.39116913,0.592934
2584,0.12947828,0.8477387,0.022783075
2585,0.3617063,0.6263906,0.011903135
2586,0.45003352,0.5388338,0.011132765
2587,0.25146812,0.71028113,0.038250726
2588,0.021481903,0.28159735,0.69692075
2589,0.59582365,0.3989212,0.005255286
2590,0.2685867,0.70742565,0.02398747
2591,0.89375037,0.099138975,0.0071107303
2592,0.9238741,0.07197451,0.0041514374
2593,0.18276699,0.8079807,0.009252369
2594,0.20266752,0.763035,0.03429739
2595,0.1384472,0.84388965,0.017663172
2596,0.1515577,0.82961595,0.018826302
2597,0.28581998,0.53246605,0.18171403
2598,0.022850702,0.31300473,0.6641446
2599,0.9238741,0.07197451,0.0041514374
2600,0.4467258,0.38298005,0.17029421
2601,0.024986997,0.42977497,0.54523814
2602,0.43735987,0.5573822,0.0052579227
2603,0.011359855,0.25005877,0.73858136
2604,0.9294641,0.06602745,0.004508419
2605,0.034831386,0.9365916,0.02857699
2606,0.1515577,0.82961595,0.018826302
2607,0.101372905,0.78884315,0.10978387
2608,0.147427,0.61969113,0.23288189
2609,0.28256458,0.6004631,0.116972275
2610,0.166803,0.807018,0.02617902
2611,0.040295232,0.9148899,0.044814967
2612,0.094824545,0.8176425,0.08753297
2613,0.030532973,0.7178969,0.25157014
2614,0.026477234,0.34746686,0.6260559
2615,0.19854409,0.78136045,0.020095479
2616,0.03961609,0.89194375,0.06844014
2617,0.14164366,0.8470404,0.0113158785
2618,0.43735987,0.5573822,0.0052579227
2619,0.25146812,0.71028113,0.038250726
2620,0.25146812,0.71028113,0.038250726
2621,0.25146812,0.71028113,0.038250726
2622,0.651202,0.34392282,0.0048750676
2623,0.651202,0.34392282,0.0048750676
2624,0.014736946,0.14447397,0.840789
2625,0.32675838,0.66870433,0.0045373184
2626,0.6528122,0.33665493,0.010532863
2627,0.25146812,0.71028113,0.038250726
2628,0.08085942,0.88602006,0.03312043
2629,0.018482083,0.337285,0.64423287
2630,0.25146812,0.71028113,0.038250726
2631,0.10556571,0.793474,0.10096026
2632,0.25146812,0.71028113,0.038250726
2633,0.45866543,0.5016586,0.039675944
2634,0.25146812,0.71028113,0.038250726
2635,0.032142553,0.22609092,0.7417666
2636,0.01476391,0.27407575,0.7111603
2637,0.04272967,0.9389453,0.018325126
2638,0.1515577,0.82961595,0.018826302
2639,0.1384472,0.84388965,0.017663172
2640,0.25146812,0.71028113,0.038250726
2641,0.10674695,0.8817171,0.011536006
2642,0.37271005,0.5882172,0.039072804
2643,0.08270511,0.8317037,0.08559129
2644,0.060671665,0.9055491,0.033779196
2645,0.031688422,0.9391067,0.029204836
2646,0.23521432,0.75960374,0.0051820516
2647,0.08328878,0.90441006,0.012301301
2648,0.39274836,0.6003445,0.0069070244
2649,0.06786717,0.74394155,0.18819137
2650,0.22715661,0.76136726,0.0114761265
2651,0.16431676,0.5309343,0.3047489
2652,0.3640728,0.630647,0.005280367
2653,0.21636567,0.7659367,0.017697629
2654,0.031688422,0.9391067,0.029204836
2655,0.1007002,0.87943333,0.019866422
2656,0.014371902,0.23077725,0.7548508
2657,0.054093756,0.9335123,0.012394045
2658,0.3507328,0.6398054,0.009461893
2659,0.9756935,0.02235845,0.0019478746
2660,0.2419029,0.7507374,0.0073596127
2661,0.031688422,0.9391067,0.029204836
2662,0.061406456,0.9028875,0.035706088
2663,0.07587244,0.5924342,0.33169335
2664,0.1551003,0.55640507,0.2884946
2665,0.8926905,0.10044611,0.0068635
2666,0.91297317,0.08118665,0.00584015
2667,0.95594084,0.037649393,0.0064097727
2668,0.035072833,0.8330246,0.13190244
2669,0.23566093,0.75368136,0.010657789
2670,0.60310787,0.39323193,0.0036601836
2671,0.7914101,0.20613158,0.0024583274
2672,0.1515577,0.82961595,0.018826302
2673,0.1515577,0.82961595,0.018826302
2674,0.040961597,0.1871576,0.7718807
2675,0.011336607,0.22180642,0.76685697
2676,0.702868,0.29201508,0.005116983
2677,0.016237035,0.11412677,0.8696362
2678,0.029915752,0.8695009,0.10058334
2679,0.04827924,0.4896141,0.46210662
2680,0.042518493,0.13375466,0.8237269
2681,0.6944956,0.3021057,0.0033987514
2682,0.1515577,0.82961595,0.018826302
2683,0.017170265,0.39204443,0.5907853
2684,0.9159558,0.08030462,0.003739598
2685,0.012515542,0.22593461,0.76154983
2686,0.1384472,0.84388965,0.017663172
2687,0.036381487,0.9496858,0.013932699
2688,0.02778489,0.28333226,0.6888829
2689,0.057579204,0.9309209,0.0114998175
2690,0.12557684,0.8658478,0.008575297
2691,0.08723178,0.6524025,0.2603657
2692,0.1515577,0.82961595,0.018826302
2693,0.008254396,0.12201046,0.86973506
2694,0.8827682,0.110216156,0.0070157335
2695,0.021536287,0.52117723,0.45728645
2696,0.97106904,0.02722099,0.0017098375
2697,0.107974246,0.8592271,0.032798655
2698,0.04620596,0.9417798,0.01201406
2699,0.8817329,0.10969013,0.008577076
2700,0.09475505,0.8301373,0.07510768
2701,0.14164366,0.8470404,0.0113158785
2702,0.037295032,0.5669998,0.3957052
2703,0.007045359,0.1560828,0.8368718
2704,0.1515577,0.82961595,0.018826302
2705,0.9783013,0.01971519,0.001983571
2706,0.97745985,0.020186728,0.0023534247
2707,0.031688422,0.9391067,0.029204836
2708,0.1515577,0.82961595,0.018826302
2709,0.2546898,0.73473233,0.0105777485
2710,0.031688422,0.9391067,0.029204836
2711,0.012472147,0.27412492,0.71340287
2712,0.1515577,0.82961595,0.018826302
2713,0.02657843,0.32134312,0.6520785
2714,0.09713462,0.5180884,0.38477704
2715,0.07370319,0.57927424,0.34702268
2716,0.02003159,0.23306942,0.74689883
2717,0.09066877,0.8632261,0.046105117
2718,0.96978587,0.02545378,0.004760391
2719,0.7136998,0.15986155,0.12643866
2720,0.118936375,0.86344606,0.017617581
2721,0.90140486,0.09482443,0.003770803
2722,0.031688422,0.9391067,0.029204836
2723,0.1515577,0.82961595,0.018826302
2724,0.41387227,0.5678009,0.018326811
2725,0.27840683,0.66999394,0.05159921
2726,0.04065939,0.9479307,0.011409912
2727,0.9770199,0.020710623,0.0022693255
2728,0.06239788,0.35696363,0.5806384
2729,0.021358777,0.35037997,0.6282614
2730,0.039060656,0.9200133,0.040926017
2731,0.068023615,0.8818003,0.050176065
2732,0.70209193,0.2203209,0.07758727
2733,0.6918372,0.2972775,0.010885229
2734,0.87164074,0.12006104,0.008298343
2735,0.031688422,0.9391067,0.029204836
2736,0.06349231,0.9110122,0.025495458
2737,0.42093396,0.45790806,0.12115797
2738,0.025017057,0.3328857,0.6420972
2739,0.48632833,0.40915728,0.1045144
2740,0.8168759,0.17157519,0.0115489615
2741,0.047288552,0.93000174,0.022709899
2742,0.031169578,0.91163576,0.05719479
2743,0.4160041,0.5765235,0.007472395
2744,0.5499255,0.44081444,0.009260075
2745,0.1515577,0.82961595,0.018826302
2746,0.09409068,0.6658785,0.2400309
2747,0.05290547,0.9318148,0.015279861
2748,0.02263331,0.4344612,0.54290545
2749,0.1515577,0.82961595,0.018826302
2750,0.042094704,0.3426207,0.61528456
2751,0.021966403,0.27934533,0.6986883
2752,0.9018153,0.06980828,0.028376501
2753,0.1192211,0.8604145,0.020364435
2754,0.031688422,0.9391067,0.029204836
2755,0.1515577,0.82961595,0.018826302
2756,0.15506947,0.82752043,0.017410064
2757,0.12956378,0.8514177,0.019018583
2758,0.1515577,0.82961595,0.018826302
2759,0.06373518,0.9206372,0.015627608
2760,0.5597952,0.40663663,0.033568203
2761,0.13344161,0.847845,0.018713253
2762,0.05077494,0.84826,0.100965045
2763,0.6243179,0.36963686,0.00604521
2764,0.106576264,0.8847576,0.0086660925
2765,0.19197947,0.80069035,0.0073302323
2766,0.031688422,0.9391067,0.029204836
2767,0.0129448855,0.35625848,0.6307966
2768,0.031688422,0.9391067,0.029204836
2769,0.1515577,0.82961595,0.018826302
2770,0.8474281,0.1483906,0.0041813753
2771,0.1515577,0.82961595,0.018826302
2772,0.82068837,0.17617328,0.0031381657
2773,0.48632833,0.40915728,0.1045144
2774,0.1515577,0.82961595,0.018826302
2775,0.048674352,0.91355354,0.03777217
2776,0.035153985,0.42073372,0.5441123
2777,0.15313546,0.8414657,0.0053987917
2778,0.37718764,0.56303906,0.059773196
2779,0.7032244,0.16568498,0.13109057
2780,0.96978587,0.02545378,0.004760391
2781,0.010833082,0.326764,0.66240305
2782,0.23026083,0.4327091,0.33703005
2783,0.02657843,0.32134312,0.6520785
2784,0.08546751,0.89680237,0.017730394
2785,0.11229804,0.76226884,0.12543319
2786,0.1515577,0.82961595,0.018826302
2787,0.074543364,0.4605372,0.4649194
2788,0.1515577,0.82961595,0.018826302
2789,0.02657843,0.32134312,0.6520785
2790,0.1515577,0.82961595,0.018826302
2791,0.634182,0.35553983,0.010278122
2792,0.05683281,0.8928813,0.05028601
2793,0.4412218,0.5079559,0.05082234
2794,0.35999945,0.52682704,0.11317346
2795,0.17484659,0.7989442,0.026209224
2796,0.85740906,0.11064589,0.03194496
2797,0.03164553,0.94309795,0.02525659
2798,0.06296741,0.93096477,0.0060677854
2799,0.02298819,0.46578544,0.51122636
2800,0.80168855,0.1941402,0.004171187
2801,0.1515577,0.82961595,0.018826302
2802,0.93308485,0.06279509,0.004120188
2803,0.055115357,0.9354701,0.0094146235
2804,0.024260543,0.33267426,0.64306515
2805,0.1816492,0.6413654,0.1769854
2806,0.14164366,0.8470404,0.0113158785
2807,0.10543082,0.8663035,0.028265735
2808,0.06579214,0.9215441,0.012663634
2809,0.03687565,0.69588095,0.26724344
2810,0.019356085,0.6680366,0.3126074
2811,0.026154788,0.93165386,0.042191155
2812,0.09087526,0.89930844,0.0098163495
2813,0.100289814,0.8645605,0.03514973
2814,0.025263892,0.8444088,0.13032728
2815,0.09915387,0.884573,0.016273178
2816,0.08161939,0.90602064,0.012359849
2817,0.1515577,0.82961595,0.018826302
2818,0.15506947,0.82752043,0.017410064
2819,0.20329934,0.7924078,0.004292779
2820,0.029900886,0.9297295,0.04036972
2821,0.1515577,0.82961595,0.018826302
2822,0.046316355,0.8423183,0.11136537
2823,0.16602618,0.82464486,0.009328948
2824,0.4103615,0.5671053,0.022533214
2825,0.49035573,0.49510232,0.014542035
2826,0.13123874,0.72437257,0.14438865
2827,0.14164366,0.8470404,0.0113158785
2828,0.20991932,0.7287786,0.061302148
2829,0.1515577,0.82961595,0.018826302
2830,0.1515577,0.82961595,0.018826302
2831,0.1515577,0.82961595,0.018826302
2832,0.107838385,0.8803076,0.011853941
2833,0.030882776,0.42909676,0.54002047
2834,0.5690139,0.4248335,0.006152683
2835,0.09973637,0.8495927,0.05067098
2836,0.1515577,0.82961595,0.018826302
2837,0.0976225,0.89291847,0.0094591
2838,0.19468385,0.77860546,0.02671066
2839,0.17440324,0.81804085,0.0075559295
2840,0.54915756,0.44445804,0.0063844603
2841,0.042375527,0.6982283,0.25939614
2842,0.05921877,0.92161316,0.019168023
2843,0.02149527,0.8246518,0.15385291
2844,0.05921877,0.92161316,0.019168023
2845,0.029900886,0.9297295,0.04036972
2846,0.14511393,0.84951556,0.0053704535
2847,0.65619314,0.33749333,0.006313504
2848,0.028379101,0.90067375,0.07094721
2849,0.028379101,0.90067375,0.07094721
2850,0.06646078,0.92798305,0.0055561806
2851,0.031688422,0.9391067,0.029204836
2852,0.082574315,0.90744054,0.009985171
2853,0.017314037,0.33094937,0.65173656
2854,0.14164366,0.8470404,0.0113158785
2855,0.0635244,0.904683,0.031792574
2856,0.64783114,0.34896404,0.0032048845
2857,0.12555501,0.8674566,0.006988339
2858,0.12555501,0.8674566,0.006988339
2859,0.1515577,0.82961595,0.018826302
2860,0.016627366,0.4909393,0.49243346
2861,0.1515577,0.82961595,0.018826302
2862,0.1515577,0.82961595,0.018826302
2863,0.1515577,0.82961595,0.018826302
2864,0.49794558,0.4884363,0.013618025
